position;type;identity;sno;counts;ratio;around;deviation;ratio2;around2;cumul;mean;scoreA2;scoreB2;scoreC2
1447;NA;NA;NA;5192;2,393729829;-0,167319693;1,036086087;0,417758089;0,837912677;0,112294595;0,112294595;-0,445074876;0,355245421;-0,551142349
1448;hs_rRNA_18S;Gm1447;SNORD127;2643;0,509052388;0,812112579;0,22349041;1,964434355;0,391908882;0,841142005;0,841142005;-0,444290997;0,387610479;0,27941282
1449;NA;NA;NA;5567;2,106318577;0,026677958;0,968725848;0,47476199;0,870171431;-0,322644484;-0,322644484;-0,529413582;0,521197255;-1,088951209
1450;NA;NA;NA;1363;0,244835639;0,889241913;-0,26289556;4,084372707;-0,671966926;0,829442068;0,829442068;0,033755554;1,018810773;0,50484221
1451;NA;NA;NA;1609;1,180484226;0,380708693;0,672833508;0,847110006;0,769642223;0,447340634;0,447340634;-0,425234789;0,330500163;0,248518965
1452;NA;NA;NA;1006;0,625233064;0,719917396;0,340085162;1,599403579;0,513972574;0,538206465;0,538206465;-0,017833662;0,39763759;0,284709228
1453;NA;NA;NA;841;0,835984095;0,680462805;0,322299286;1,196195006;0,356495533;0,77744496;0,77744496;0,222699647;0,984998125;0,496518259
1454;NA;NA;NA;1853;2,20332937;-0,488124918;1,502383698;0,453858608;0,874427114;0,109708287;0,109708287;-0,544527904;0,349699086;-0,538196037
1455;NA;NA;NA;2267;1,223421479;0,617801111;0,574058575;0,817379797;0,707541492;-0,748655508;-0,748655508;-0,642665915;0,42191126;-0,730395308
1456;NA;NA;NA;627;0,276576974;0,929892979;0,295757505;3,615629984;-2,115112128;0,911713321;0,911713321;0,477635064;2,466309085;0,711835708
1457;NA;NA;NA;1935;3,086124402;-0,560645613;1,660983354;0,324031008;0,893533663;0,100365586;0,100365586;-0,141976539;0,07667736;0,071250837
1458;NA;NA;NA;2665;1,377260982;0,47646652;0,529699421;0,726078799;0,761376784;0,431538022;0,431538022;-0,343218466;0,259949856;-0,351437913
1459;NA;NA;NA;2872;1,077673546;0,673659838;0,328617435;0,927924791;0,386609524;0,532499859;0,532499859;-0,180951052;0,123417664;-0,140850076
1460;NA;NA;NA;2358;0,821030641;0,627124178;0,298331149;1,21798134;0,391339881;0,652420675;0,652420675;-0,041773246;0,132125566;0,116749468
1461;NA;NA;NA;3113;1,320186599;0,259291758;-0,041118759;0,75746868;0,677717171;0,21341907;0,21341907;-0,195267112;0,262194504;-0,355525508
1462;NA;NA;NA;1957;0,628654031;0,708417631;-0,399715013;1,590700051;0,167546382;0,599516849;0,599516849;0,032079631;0,255295414;0,203457547
1463;NA;NA;NA;2030;1,037301993;0,575314203;0,119137701;0,964039409;0,490616066;0,627179297;0,627179297;-0,055345431;0,39893493;0,285270873
1464;NA;NA;NA;2301;1,133497537;0,416836121;0,358317175;0,88222512;0,679044391;0,599941594;0,599941594;-0,183055283;0,086743793;0,07985183
1465;NA;NA;NA;4148;1,802694481;0,032519;0,949770075;0,554725169;0,783047067;-0,322631573;-0,322631573;-0,387738683;0,515019472;-1,06246647
1466;NA;NA;NA;1737;0,418756027;0,859461003;-0,274486035;2,388025331;-0,677782146;0,729379399;0,729379399;0,007856762;0,748864393;0,428341301
1467;NA;NA;NA;1975;1,137017847;0,562539459;0,346297337;0,879493671;0,599297796;0,685945512;0,685945512;0,106377842;0,712084488;0,416039652
1468;NA;NA;NA;3725;1,886075949;-0,118559379;1,183553129;0,530201342;0,809351566;0,182196512;0,182196512;-0,256917216;0,275418821;-0,380248454
1469;NA;NA;NA;4063;1,090738255;0,569443753;0,213962149;0,916810239;0,482952403;0,373597564;0,373597564;-0,300996093;0,226021809;-0,29211894
1470;NA;NA;NA;2949;0,725818361;0,71909333;-0,220284559;1,377755171;0,177751375;0,691226015;0,691226015;0,081431242;0,280909902;0,219363018
1471;NA;NA;NA;3886;1,317734825;0,273062329;0,556776586;0,758878024;0,663358699;0,421901614;0,421901614;-0,141398481;0,12935155;-0,148613121
1472;NA;NA;NA;3393;0,873134328;0,493628895;0,55794499;1,145299145;0,570740899;0,50321045;0,50321045;-0,27073986;0,142457278;-0,166179756
1473;NA;NA;NA;3175;0,935750074;0,659878283;0,402855922;1,068661417;0,512792005;0,241737581;0,241737581;-0,202568937;0,010514716;0,01040855
1474;NA;NA;NA;1490;0,469291339;0,832315977;0,20333156;2,130872483;-0,17640312;0,851755632;0,851755632;0,407922657;1,483991669;0,597583511
1475;NA;NA;NA;4235;2,842281879;-0,787596451;3,912271737;0,351829988;0,871195286;-0,115954867;-0,115954867;-0,324633813;0,295064858;-0,41871044
1476;NA;NA;NA;4007;0,946162928;0,627240775;0,484028799;1,056900424;0,555686716;0,424292172;0,424292172;-0,335768187;0,231871783;-0,30196407
1477;NA;NA;NA;3321;0,828799601;0,738213648;0,388487322;1,206564288;0,221343568;0,626863899;0,626863899;0,002534734;0,222202858;0,181850008
1478;NA;NA;NA;3109;0,936163806;0,536371878;0,547900758;1,068189128;0,515514151;0,63486156;0,63486156;-0,009568474;0,2590286;0,205789424
1479;NA;NA;NA;4997;1,607269218;0,10041011;0,565037379;0,622173304;0,733351242;0,093801856;0,093801856;-0,231309604;0,327051873;-0,486143178
1480;NA;NA;NA;3279;0,656193716;0,736280394;-0,007891729;1,523940226;0,087193602;0,610112266;0,610112266;-0,022109439;0,278241335;0,21772705
1481;NA;NA;NA;3778;1,152180543;0,604985767;0,217803368;0,867919534;0,483944138;0,611208008;0,611208008;-0,077566282;0,573049122;0,364353235
1482;NA;NA;NA;4839;1,280836421;0,476766343;0,429888939;0,780739822;0,617430248;0,635367039;0,635367039;0,088287173;0,401081992;0,286308117
1483;NA;NA;NA;11078;2,289315974;-0,150936803;1,358901366;0,436811699;0,793967734;0,045787787;0,045787787;-0,391073992;0,452983596;-0,828235407
1484;NA;NA;NA;8842;0,798158512;0,717333922;-0,074095054;1,252883963;0,242512377;0,492860483;0,492860483;-0,29162256;0,108741973;-0,122025012
1485;NA;NA;NA;6605;0,747002941;0,714810576;-0,112854555;1,338682816;0,268387045;0,70072241;0,70072241;0,072135162;0,358163233;0,263740873
1486;NA;NA;NA;8786;1,330204391;0,21241002;0,724554397;0,75176417;0,686634244;0,306145058;0,306145058;-0,137076208;0,15102454;-0,177914197
1487;NA;NA;NA;7213;0,820965172;0,600379406;0,177052979;1,218078469;0,399880096;0,648199944;0,648199944;-0,036144146;0,048038901;0,045843008
1488;NA;NA;NA;7298;1,011784278;0,41386806;0,469615149;0,988352973;0,696020481;0,656984618;0,656984618;-0,299195962;0,11841925;-0,134346917
1489;NA;NA;NA;7442;1,019731433;0,067177822;0,978823861;0,980650363;0,900101176;0,31135777;0,31135777;-0,333123669;0,433434453;-0,765202302
1490;NA;NA;NA;2095;0,281510347;0,938644975;0,706289036;3,552267303;0,555537717;-1,530980525;-1,530980525;0,270946177;0,899131177;0,473562398
1491;hs_rRNA_18S;Gm1490;SNORD25;151;0,072076372;0,984853685;0,702078179;13,87417219;-4,000606025;0,985031149;0,985031149;0,739457118;17,98112881;0,947644552
1492;NA;NA;NA;1068;7,072847682;-4,196667769;8,483153586;0,141385768;0,985208612;-1,651820123;-1,651820123;-0,203380542;0,13428684;0,118486501
1493;NA;NA;NA;1221;1,143258427;0,746709054;0,784933124;0,874692875;0,893027524;0,590674008;0,590674008;-0,455175268;0,227237488;-0,294370362
1494;NA;NA;NA;1496;1,225225225;0,791199701;0,768001741;0,816176471;0,434638962;0,264199301;0,264199301;-0,292286395;0,002285272;0,002281582
1495;NA;NA;NA;983;0,657085561;0,834341152;0,747690361;1,521871821;-0,262801098;0,82532476;0,82532476;0,205607396;2,277545999;0,69510921
1496;NA;NA;NA;2814;2,86266531;-0,041495761;1,098968869;0,349324805;0,816308367;0,382469057;0,382469057;0,154160687;0,512947555;0,339118181
1497;NA;NA;NA;7603;2,701847903;0,034815414;0,940396368;0,370117059;0,806433875;0,143166707;0,143166707;-0,350928325;0,379544007;-0,611847537
1498;NA;NA;NA;6942;0,913060634;0,755586761;-0,199775503;1,095217517;0,251518;0,644285052;0,644285052;-0,305577737;0,104338334;-0,116511758
1499;NA;NA;NA;8093;1,165802362;0,577640816;0,00415178;0,857778327;0,532983343;0,44958039;0,44958039;-0,124687092;0,152325309;-0,179724033
1500;NA;NA;NA;5998;0,741134314;0,638577922;-0,320056451;1,349283094;0,321519965;0,628161989;0,628161989;0,020099924;0,172186593;0,146914394
1501;NA;NA;NA;6984;1,164388129;0,363215571;-1,41980775;0,85882016;0,617746057;0,413005861;0,413005861;-0,129067182;0,092457522;-0,101892872
1502;NA;NA;NA;5992;0,857961054;0,546942163;-1,693441893;1,165554072;0,462796152;0,496212907;0,496212907;-0,039579401;0,012273091;-0,01242769
1503;NA;NA;NA;5346;0,892189586;0,554385591;-1,529504531;1,12083801;0,445483651;0,551866328;0,551866328;0,015380193;0,0973886;0,0887609
1504;NA;NA;NA;5291;0,989711934;0,447517726;-0,128342884;1,01039501;0,549347064;0,468125555;0,468125555;-0,056574955;0,00727016;-0,007324796
1505;NA;NA;NA;5250;0,992250992;0,541895282;-0,349318722;1,007809524;0,488733384;0,485143763;0,485143763;-0,069648256;0,047920697;0,045737628
1506;NA;NA;NA;4412;0,840380952;0,604323367;-0,520658652;1,189936537;0,428392244;0,670653949;0,670653949;0,031271216;0,270868367;0,213174456
1507;NA;NA;NA;7102;1,609700816;0,076646183;0,699684402;0,621233455;0,736984531;0,120963705;0,120963705;-0,230382872;0,333647013;-0,500811923
1508;NA;NA;NA;4660;0,656153196;0,717226482;-0,699895231;1,524034335;0,165281227;0,587629487;0,587629487;-0,056856164;0,169779469;0,145164638
1509;NA;NA;NA;4650;0,997854077;0,589197509;-0,057317695;1,002150538;0,458032492;0,61307341;0,61307341;-0,003208643;0,334653555;0,25078229
1510;NA;NA;NA;5547;1,192903226;0,368738036;0,359955078;0,838290968;0,636949311;0,503166743;0,503166743;-0,059814826;0,028450271;0,027668094
1511;NA;NA;NA;7762;1,399314945;0,348231128;0,292266939;0,714635403;0,637595449;0,21176826;0,21176826;-0,23291963;0,242130348;-0,319542431
1512;NA;NA;NA;5636;0,72610152;0,731003011;-0,410598947;1,377217885;0,075305392;0,734483777;0,734483777;0,037777813;0,423993726;0,297786813
1513;NA;NA;NA;7761;1,377040454;0,297108281;0,500342098;0,726195078;0,737964543;0,534867795;0,534867795;-0,333172444;0,072831202;-0,078563174
1514;NA;NA;NA;11093;1,429326118;0,116666014;0,797347431;0,699630398;0,77262731;-0,243899407;-0,243899407;-0,464851234;0,533605173;-1,144327275
1515;NA;NA;NA;4032;0,36347246;0,854491001;-0,556762103;2,751240079;-0,604464829;0,673161372;0,673161372;0,102295966;0,64107299;0,390701614
1516;NA;NA;NA;3103;0,769593254;0,638315963;-0,153114977;1,299387689;0,491831742;0,696883056;0,696883056;0,055429117;0,912727211;0,477266682
1517;NA;NA;NA;4406;1,41991621;0,19068477;0,636664036;0,704266909;0,75545015;0,347907995;0,347907995;-0,101575124;0,005762364;0,005730642
1518;NA;NA;NA;4595;1,042896051;0,527485054;0,011828841;0,958868335;0,50513122;0,589295865;0,589295865;-0,059613914;0,044575374;0,042682091
1519;NA;NA;NA;6125;1,33297062;0,335874964;0,431922475;0,750204082;0,651106675;0,374538788;0,374538788;-0,235300786;0,258170524;-0,34809529
1520;NA;NA;NA;5462;0,891755102;0,621376267;-0,121398056;1,121384108;0,413202612;0,434864617;0,434864617;-0,193894934;0,070358488;-0,075698367
1521;NA;NA;NA;3603;0,65964848;0,709320052;-0,46931177;1,515958923;0,248352967;0,734086139;0,734086139;0,095473116;0,495684619;0,331471345
1522;NA;NA;NA;6035;1,674993061;0,049758596;0,865783295;0,597017399;0,758852226;0,12347779;0,12347779;-0,278951052;0,25831851;-0,348365475
1523;NA;NA;NA;3856;0,638939519;0,72423617;-0,622569885;1,565093361;0,197196984;0,681635123;0,681635123;0,019775341;0,289323581;0,224444644
1524;NA;NA;NA;5148;1,335062241;0,383309159;0,217890405;0,749028749;0,639034075;0,471296145;0,471296145;-0,10650857;0,031324427;-0,032343861
1525;NA;NA;NA;4964;0,964257964;0,481504078;0,289206084;1,037066882;0,55928313;0,489780081;0,489780081;-0,181499069;0,093549584;-0,10322724
1526;NA;NA;NA;5220;1,051571313;0,55938018;0,001298573;0,950957854;0,498056085;0,42333614;0,42333614;-0,134717662;0,041053841;-0,042819967
1527;NA;NA;NA;3622;0,693869732;0,689191463;-0,593152154;1,441192711;0,2872921;0,723674447;0,723674447;0,095913185;0,454232462;0,312411326
1528;NA;NA;NA;6447;1,779955826;0,045915472;0,825484438;0,561811695;0,75815743;0,105876554;0,105876554;-0,27571365;0,27558933;-0,380513919
1529;NA;NA;NA;4314;0,669148441;0,732828533;-0,654590573;1,494436718;0,165837636;0,671852015;0,671852015;-0,009966427;0,318558273;0,241638371
1530;NA;NA;NA;5680;1,316643486;0,432679051;0,379788811;0,759507042;0,610875497;0,501152707;0,501152707;-0,035843083;0,070465726;0,065837993
1531;NA;NA;NA;6922;1,218661972;0,496166123;0,259335522;0,820572089;0,569626362;0,429138665;0,429138665;-0,183817271;0,052954682;0,050298411
1532;NA;NA;NA;6741;0,973851488;0,633656677;-0,34447285;1,026850616;0,362111208;0,690167786;0,690167786;0,103746861;0,365719996;0,267814574
1533;NA;NA;NA;12659;1,877911289;0,035981634;0,803379654;0,532506517;0,746678895;0,300243618;0,300243618;-0,24423598;0,32141016;-0,473699367
1534;NA;NA;NA;11436;0,903388893;0,558411293;-0,420260789;1,106942987;0,564505602;0,5416262;0,5416262;-0,459272113;0,275196385;-0,379729876
1535;NA;NA;NA;9150;0,800104932;0,596258655;-0,425720936;1,249836066;0,524841106;0,372019401;0,372019401;-0,134764674;0,150389086;-0,177032132
1536;NA;NA;NA;4023;0,439672131;0,712440872;-0,282819246;2,274422073;0,147780146;0,624772121;0,624772121;0,121051586;0,574657319;0,364998795
1537;NA;NA;NA;2987;0,742480736;0,558689634;-0,271589744;1,346836291;0,53710337;0,442463981;0,442463981;-0,130676132;0,460156415;0,315214112
1538;NA;NA;NA;1828;0,61198527;0,725250664;-0,798971076;1,634026258;0,326238328;0,720441232;0,720441232;0,165002344;0,979482605;0,494954195
1539;NA;NA;NA;2766;1,513129103;0,247957628;0,503592632;0,66088214;0,7156318;0,514076007;0,514076007;0,034233016;0,271869591;0,213816626
1540;NA;NA;NA;4867;1,759580622;0,021850867;0,95043867;0,568317239;0,780194386;0,211712874;0,211712874;-0,446662081;0,400661679;-0,668735902
1541;NA;NA;NA;4429;0,910006164;0,658954584;-0,184808049;1,098893655;0,401574881;0,311040059;0,311040059;-0,320052613;0,21473803;-0,273539004
1542;NA;NA;NA;2492;0,562655227;0,778664438;0,180497014;1,777287319;-0,036874466;0,736703411;0,736703411;0,213237473;0,649819495;0,393968872
1543;NA;NA;NA;3741;1,501203852;0,390751301;0,667994167;0,66613205;0,694742383;0,461449229;0,461449229;-0,257796247;0,245907058;0,197414255
1544;NA;NA;NA;3417;0,913392141;0,645170036;0,38084171;1,094820018;0,532147156;0,763134417;0,763134417;-0,055086695;0,456253272;0,313369221
1545;NA;NA;NA;8686;2,541995903;-0,54575767;1,164276802;0,393391665;0,881098798;-0,169100826;-0,169100826;-0,606088566;0,608995292;-1,557972643
1546;NA;NA;NA;4712;0,542482155;0,895604288;0,761975297;1,843378608;0,207556017;0,403013046;0,403013046;-0,570642301;0,263414743;0,208529297
1547;NA;NA;NA;1564;0,331918506;0,933670968;0,757468771;3,012787724;-0,089578195;0,949680019;0,949680019;0,292585968;3,3422566;0,769818278
1548;NA;NA;NA;10331;6,605498721;-4,498112303;4,726365981;0,151389023;0,96568907;-2,397992203;-2,397992203;-0,671836994;0,677096705;-2,097531147
1549;NA;NA;NA;3288;0,318265415;0,931719129;0,724516406;3,14203163;-0,297872104;0,804668505;0,804668505;-0,233638633;0,594469604;0,372903304
1550;NA;NA;NA;3979;1,210158151;0,734528417;0,784217462;0,826338276;0,67761788;0,745413367;0,745413367;-0,102100519;0,424795028;0,298197245
1551;NA;NA;NA;4674;1,174667002;0,226712122;0,934276886;0,851305092;0,756298317;0,38616315;0,38616315;-0,304899807;0,222786378;-0,286726459
1552;NA;NA;NA;4761;1,018613607;0,549588225;0,327348908;0,981726528;0,545614178;0,459158567;0,459158567;-0,238223981;0,222860806;-0,286848282
1553;NA;NA;NA;2338;0,491073304;0,759848788;-0,120614804;2,03635586;0,368728909;0,800322869;0,800322869;0,034997188;0,539839338;0,350678965
1554;NA;NA;NA;3851;1,647134303;0,040391879;0,928541212;0,607115035;0,840796949;-0,058939108;-0,058939108;-0,486465572;0,382890638;-0,620719444
1555;NA;NA;NA;960;0,2492859;0,877905138;0,207177847;4,011458333;-0,158270095;0,86957921;0,86957921;0,071560277;1,179308834;0,54139743
1556;NA;NA;NA;1607;1,673958333;0,38308942;0,685645337;0,597386434;0,861253283;0,055338536;0,055338536;-0,688881226;0,005597015;0,005569307
1557;NA;NA;NA;436;0,271313006;0,914165317;0,15051397;3,685779817;-0,272412347;0,906265954;0,906265954;0,432747574;2,223473443;0,690265652
1558;NA;NA;NA;1421;3,259174312;-0,542870199;2,482520143;0,306826179;0,898366591;0,0814435;0,0814435;-0,234084327;0,043878155;-0,045925582
1559;NA;NA;NA;1619;1,139338494;0,591849996;0,34489388;0,877702285;0,705757199;0,647921543;0,647921543;-0,265123548;0,158739441;-0,188830918
1560;NA;NA;NA;1846;1,140210006;0,591695927;0,655051835;0,877031419;0,70399309;0,602311873;0,602311873;-0,398623017;0,287393497;-0,403605659
1561;NA;NA;NA;1684;0,912242687;0,712110267;0,556920192;1,096199525;0,61292782;-0,276289389;-0,276289389;-0,31200595;0,165687959;-0,198733679
1562;NA;NA;NA;462;0,274346793;0,919955785;-0,037122932;3,645021645;-1,264689044;0,91758525;0,91758525;0,571324052;2,808173241;0,737825366
1563;NA;NA;NA;1748;3,783549784;-0,819510675;3,314398151;0,264302059;0,915214714;-0,098773187;-0,098773187;-0,362224756;0,037209232;0,035894161
1564;NA;NA;NA;1781;1,018878719;0,721158071;0,377609835;0,981471084;0,621964301;0,71232994;0,71232994;-0,014676719;0,433413078;0,302482814
1565;NA;NA;NA;3479;1,953396968;0,425079469;0,641398229;0,511928715;0,703501809;0,561016347;0,561016347;-0,204351256;0,191175136;-0,2364456
1566;NA;NA;NA;4511;1,296636965;0,372314106;0,790334814;0,771225892;0,696953225;0,321396639;0,321396639;-0,561620644;0,443863149;-0,798436762
1567;NA;NA;NA;3141;0,696297938;0,757290357;0,347057225;1,436166826;0,270479172;0,437035226;0,437035226;-0,175196852;0,015921806;-0,016184646
1568;NA;NA;NA;1454;0,462909901;0,793076638;0,329552361;2,160247593;0,116780096;0,832073866;0,832073866;0,141621132;1,054313619;0,513391166
1569;NA;NA;NA;2944;2,024759285;-0,88418783;2,159211898;0,49388587;0,871071094;-0,368908794;-0,368908794;-0,553876101;0,439370923;-0,784185512
1570;NA;NA;NA;1344;0,456521739;0,804824129;0,432560093;2,19047619;0,146370242;0,444782861;0,444782861;-0,207762124;0,182273528;0,15426906
1571;NA;NA;NA;717;0,533482143;0,801515642;0,417842608;1,874476987;0,084741592;0,803581055;0,803581055;0,197477796;1,385427357;0,581127202
1572;NA;NA;NA;1188;1,656903766;-0,113886132;1,088998296;0,603535354;0,805646469;0,313245683;0,313245683;-0,192881623;0,028484795;-0,029345372
1573;NA;NA;NA;1470;1,237373737;0,261914434;0,69764157;0,808163265;0,740377499;0,330137133;0,330137133;-0,515087883;0,401320262;-0,671104197
1574;NA;NA;NA;1099;0,747619048;0,695475654;0,239840169;1,337579618;0,398359833;0,110875398;0,110875398;-0,180085492;0,125358852;-0,143475166
1575;NA;NA;NA;456;0,414922657;0,851402042;-0,124011433;2,410087719;-0,473724859;0,809936342;0,809936342;0,273431209;1,573361741;0,611923585
1576;NA;NA;NA;730;1,600877193;0,205976412;0,693210045;0,624657534;0,768470642;0,506300896;0,506300896;0,030811782;0,458636331;0,31472332
1577;NA;NA;NA;1459;1,998630137;-0,026303703;1,062316349;0,5003427;0,80662538;0,180829069;0,180829069;-0,272954369;0,35686734;-0,55548074
1578;NA;NA;NA;1271;0,87114462;0,666189555;-0,242288238;1,147915028;0,38796184;0,617082278;0,617082278;-0,337686351;0,150446872;-0,177253449
1579;NA;NA;NA;1281;1,007867821;0,525100464;-0,298817773;0,992193599;0,567975002;0,383153874;0,383153874;-0,17743206;0,197368421;-0,246140849
1580;NA;NA;NA;784;0,612021858;0,678784653;-0,337427357;1,633928571;0,241207284;0,521495348;0,521495348;0,080846586;0,225544754;0,18422782
1581;NA;NA;NA;598;0,762755102;0,648928301;-0,076321417;1,311036789;0,364206044;0,609028915;0,609028915;0,040674516;0,589886653;0,371414345
1582;NA;NA;NA;699;1,168896321;0,577856048;0,190218372;0,855507868;0,569129528;0,654219266;0,654219266;-0,042685454;0,860075188;0,462742718
1583;NA;NA;NA;1088;1,556509299;0,376011496;0,505016904;0,642463235;0,730582484;0,619054111;0,619054111;-0,174088134;0,263157895;0,208484895
1584;NA;NA;NA;2836;2,606617647;-0,402345489;1,709871444;0,383638928;0,862096726;-0,309068123;-0,309068123;-0,653677711;0,664053949;-1,978744576
1585;NA;NA;NA;1278;0,450634697;0,849555877;0,025398586;2,219092332;-0,215790758;0,506943189;0,506943189;-0,300289536;0,092959137;0,085113598
1586;NA;NA;NA;692;0,541471049;0,795870705;0,144281623;1,846820809;0,164330501;0,773746022;0,773746022;0,131194631;1,086504139;0,521089823
1587;NA;NA;NA;890;1,286127168;0,087709987;0,89608479;0,77752809;0,75162134;0,337028729;0,337028729;-0,161085772;0,004991435;-0,005022139
1588;NA;NA;NA;856;0,961797753;0,449594839;0,499994353;1,039719626;0,586347472;0,394020251;0,394020251;-0,170662436;0,142602714;-0,166547124
1589;NA;NA;NA;741;0,865654206;0,678668989;0,177398521;1,155195682;0,338445663;0,491377351;0,491377351;-0,074517585;0,243048659;0,195738482
1590;NA;NA;NA;594;0,801619433;0,691964002;0,044541917;1,247474747;0,304085712;0,740994335;0,740994335;0,275662273;0,858867758;0,462456241
1591;NA;NA;NA;1389;2,338383838;-0,135555091;1,32254679;0,427645788;0,790024667;0,10826775;0,10826775;-0,19236438;0,14011738;-0,163085873
1592;NA;NA;NA;1443;1,03887689;0,667694176;0,135505891;0,962577963;0,35209059;0,622600486;0,622600486;-0,141601098;0,290986295;0,225519414
1593;NA;NA;NA;2038;1,412335412;0,513457179;0,366326386;0,708047105;0,577506795;0,626936387;0,626936387;-0,047840102;0,088330193;0,081197798
1594;NA;NA;NA;3465;1,700196271;0,117140366;0,822128336;0,588167388;0,740415595;0,186954585;0,186954585;-0,418180806;0,438917909;-0,782672858
1595;NA;NA;NA;2523;0,728138528;0,701670933;-0,440581942;1,373365042;0,256768803;0,459131698;0,459131698;-0,194486507;0,095733589;-0,105915194
1596;NA;NA;NA;1696;0,672215616;0,708160795;-0,372773619;1,487617925;0,216592463;0,681832058;0,681832058;0,101004536;0,444670161;0,307926076
1597;NA;NA;NA;1860;1,096698113;0,302598103;0,563663003;0,911827957;0,65550332;0,444413645;0,444413645;-0,155894419;0,015738567;0,015502904
1598;NA;NA;NA;2012;1,08172043;0,486763936;0,180031656;0,92445328;0,586229187;0,291854608;0,291854608;-0,183195757;0,102504772;-0,114275304
1599;NA;NA;NA;1334;0,663021869;0,735947073;-0,410576253;1,508245877;0,09694528;0,743017618;0,743017618;0,220263622;0,643721664;0,391803043
1600;NA;NA;NA;2379;1,783358321;0,037202445;0,924294581;0,560739807;0,750088164;0,278823675;0,278823675;-0,165252947;0,147202565;-0,172696494
1601;NA;NA;NA;2522;1,06010929;0,546290904;0,155759906;0,943298969;0,520444905;0,487381753;0,487381753;-0,219055417;0,106921585;-0,119775662
1602;NA;NA;NA;2269;0,899682791;0,623818447;0,138288226;1,111502865;0,428472602;0,686839127;0,686839127;-0,069144963;0,082587526;0,076318214
1603;NA;NA;NA;3011;1,327016307;0,115377779;0,724913855;0,753570242;0,749859807;0,281609676;0,281609676;-0,367481047;0,379875236;-0,612906864
1604;NA;NA;NA;1845;0,612753238;0,621744734;0,298033786;1,63197832;0,447841573;0,297229484;0,297229484;-0,190721435;0,107358727;-0,120343885
1605;NA;NA;NA;789;0,427642276;0,818133298;-0,000972708;2,338403042;-0,027285767;0,570123811;0,570123811;0,105597145;0,974050633;0,493743985
1606;NA;NA;NA;462;0,585551331;0,759033951;0,144684913;1,707792208;0,322114324;0,802291334;0,802291334;0,218256213;1,811242469;0,64478077
1607;NA;NA;NA;1006;2,177489177;-0,26983818;1,483673617;0,459244533;0,845548717;0,210038199;0,210038199;-0,115845848;0,039826478;0,038337694
1608;NA;NA;NA;1652;1,642147117;0,420696873;0,632040987;0,608958838;0,689914578;0,344361606;0,344361606;-0,426892804;0,1787022;-0,217745534
1609;NA;NA;NA;1279;0,774213075;0,760074822;0,263035872;1,291634089;0,268026339;0,788657972;0,788657972;-0,132812653;0,340522204;0,254170183
1610;NA;NA;NA;2727;2,13213448;-0,144830087;1,203522415;0,469013568;0,817241122;-0,080381314;-0,080381314;-0,415988309;0,504919741;-1,020630216
1611;NA;NA;NA;1369;0,502016868;0,790775146;-0,362763285;1,991964938;-0,015932541;0,609676727;0,609676727;-0,140909097;0,165001921;0,141721111
1612;NA;NA;NA;1104;0,80642805;0,661418731;-0,149925889;1,240036232;0,428578308;0,642783024;0,642783024;0,014714483;0,465110741;0,317653947
1613;NA;NA;NA;1199;1,086050725;0,422603116;0,343621643;0,920767306;0,624147316;0,479691863;0,479691863;-0,044889998;0,135635965;0,119523837
1614;NA;NA;NA;1251;1,043369475;0,489931994;-0,082501461;0,958433253;0,536780611;0,552713236;0,552713236;-0,021617219;0,095573398;0,087299606
1615;NA;NA;NA;1764;1,410071942;0,408134822;0,112998661;0,709183673;0,615494478;0,387569999;0,387569999;-0,203767463;0,099895631;-0,111052178
1616;NA;NA;NA;1391;0,788548753;0,675264603;-0,621718821;1,268152408;0,367005175;0,71504132;0,71504132;-0,087183165;0,275862069;0,216338028
1617;NA;NA;NA;2569;1,846872753;0,14363831;0,721904031;0,541455819;0,754818038;0,133438056;0,133438056;-0,332127453;0,343057547;-0,522512828
1618;NA;NA;NA;1429;0,556247567;0,768232626;-0,148100492;1,797760672;0,123237802;0,779410335;0,779410335;-0,10527021;0,337265366;0,252337221
1619;NA;NA;NA;2227;1,55843247;0,103505318;0,914006933;0,641670409;0,790588044;0,222248434;0,222248434;-0,453747223;0,331144288;-0,49542322
1620;NA;NA;NA;1350;0,606196677;0,75364026;0,344929352;1,64962963;0,340991551;0,252164841;0,252164841;-0,222248389;0,066714714;0,062585656
1621;NA;NA;NA;631;0,467407407;0,842085757;0,289467092;2,139461173;-0,249310577;0,869765998;0,869765998;0,331605243;1,79609427;0,642721976
1622;NA;NA;NA;1476;2,339144216;-0,701269829;1,911968135;0,427506775;0,897446238;0,060483209;0,060483209;-0,614586219;0,210811389;-0,267353579
1623;NA;NA;NA;2090;1,41598916;0,238218709;0,748654494;0,706220096;0,822236246;-0,396286907;-0,396286907;-0,689073015;0,633731028;-1,732496129
1624;NA;NA;NA;544;0,260287081;0,901855749;0,624904791;3,841911765;-1,030792524;0,688138647;0,688138647;0,207244891;0,961564462;0,490661805
1625;NA;NA;NA;354;0,650735294;0,836073639;0,657124175;1,536723164;0,474421546;0,761413163;0,761413163;-0,47347837;2,174351371;0,685583396
1626;NA;NA;NA;318;0,898305085;0,740528075;0,625255236;1,113207547;0,686752687;0,832494405;0,832494405;0,34071131;1,927569708;0,659125529
1627;NA;NA;NA;1706;5,364779874;-2,027841316;4,567689663;0,186400938;0,924460735;-1,07778236;-1,07778236;-0,437287966;0,52417291;-1,102961689
